577095,11532002201
577095,51129415501
577095,51129415502
577095,54868555300
577095,64764015814
577095,64764015818
577095,64764015860
577095,64764015865
577094,54868550000
577094,54868550001
577094,64764015514
577094,64764015518
577094,64764015560
577094,64764015565
700518,6057701
700518,6057727
700518,6057737
700518,6057752
700518,6057760
700518,6057761
700518,6057762
700518,6057782
700517,6057501
700517,6057527
700517,6057552
700517,6057560
700517,6057561
700517,6057562
700517,6057582
310538,87607411
310538,93571201
310538,93571205
310538,93571215
310538,93571293
310538,93726201
310538,93726205
310538,172571210
310538,172571260
310538,172571270
310538,172571280
310538,172571288
310538,228275311
310538,228275350
310538,228275396
310538,247229330
310538,247229360
310538,339643411
310538,339643414
310538,480571201
310538,480571205
310538,480571215
310538,480726201
310538,480726205
310538,781517201
310538,781517205
310538,781517210
310538,12280002700
310538,12783007411
310538,23490744901
310538,49884096901
310538,49884096905
310538,49999040130
310538,49999040160
310538,49999066030
310538,49999066060
310538,52934020200
310538,54868452900
310538,54868452901
310538,54868452902
310538,54868524300
310538,54868524301
310538,54868524302
310538,54868524303
310538,54868524304
310538,55289028190
310538,55887036830
310538,55887036860
310538,55887036890
310538,55887036896
310538,57866799101
310538,58016041100
310538,58016041102
310538,58016041130
310538,58016041160
310538,58016041190
310538,58864095330
310538,61392059325
310538,61392059330
310538,61392059331
310538,61392059339
310538,64720014210
310538,64720014211
310538,64720014250
310538,65862008201
310538,65862008205
310538,65862008218
310538,65862008230
310538,66336031930
310538,66336078430
310538,67544029670
310538,67544051170
310538,68071002805
310538,68071002830
310538,68071002860
310538,68084013801
310538,68788096903
310538,68788096906
310535,87607311
310535,87607312
310535,93571101
310535,93571105
310535,93571115
310535,93571193
310535,93726101
310535,93726105
310535,172571110
310535,172571160
310535,172571170
310535,172571180
310535,172571188
310535,228275211
310535,228275250
310535,228275296
310535,247229230
310535,247229260
310535,339643311
310535,339643314
310535,480571101
310535,480571105
310535,480571115
310535,480726101
310535,480726105
310535,781517101
310535,781517105
310535,781517110
310535,12280002600
310535,12783007311
310535,12783007312
310535,15548096801
310535,15548096805
310535,26053016401
310535,49884096801
310535,49884096805
310535,51129381801
310535,51129381802
310535,52934020100
310535,54868460900
310535,54868514800
310535,54868514801
310535,54868514802
310535,55887084530
310535,55887084560
310535,58864071130
310535,58864095230
310535,61392059225
310535,61392059230
310535,61392059231
310535,61392059239
310535,63629139201
310535,63629139202
310535,63629139203
310535,64720014110
310535,64720014111
310535,64720014150
310535,67544041770
310535,68071016530
310535,68084013701
310535,68115015860
310533,87607211
310533,87607212
310533,93571001
310533,93571005
310533,93571083
310533,93726001
310533,172571010
310533,172571060
310533,172571070
310533,172571080
310533,172571084
310533,228275111
310533,228275150
310533,228275196
310533,247229130
310533,247229160
310533,480571001
310533,480571005
310533,480571083
310533,480726001
310533,781517001
310533,781517005
310533,781517010
310533,12783007211
310533,12783007212
310533,15548096701
310533,15548096705
310533,49884096705
310533,52934020000
310533,54868490600
310533,54868518500
310533,54868518501
310533,54868518502
310533,55887017330
310533,58016005800
310533,58016005801
310533,58016005802
310533,58016005803
310533,58016005804
310533,58016005805
310533,58016005830
310533,58016005860
310533,58016005890
310533,64720014010
310533,64720014011
310533,64720014050
310533,65862008001
310533,65862008005
310533,65862008030
310533,65862008036
310533,68084013601
311572,87607005
311572,87607010
311572,93104901
311572,93104905
311572,93104910
311572,172433000
311572,172499010
311572,179137870
311572,179152601
311572,179152630
311572,179152650
311572,179152660
311572,179152690
311572,185021501
311572,185021505
311572,185021510
311572,228271510
311572,228271511
311572,228271550
311572,228271596
311572,247185460
311572,247195300
311572,247195330
311572,247195360
311572,247195377
311572,247195390
311572,339644311
311572,339644314
311572,378024001
311572,378024005
311572,406202900
311572,406202901
311572,406202905
311572,406202910
311572,480104901
311572,480104905
311572,480104910
311572,555038601
311572,555038602
311572,555038610
311572,591277501
311572,591277525
311572,591277560
311572,615559031
311572,615559039
311572,781505101
311572,781505105
311572,781505161
311572,904560240
311572,904560253
311572,904560261
311572,904560289
311572,904560293
311572,904563561
311572,904585040
311572,904585053
311572,904585089
311572,904585093
311572,11819012160
311572,11819012190
311572,12783007005
311572,12783007010
311572,13107000901
311572,13107000905
311572,13107000922
311572,13107000950
311572,13107000960
311572,13107000990
311572,13411016402
311572,13411016403
311572,13411016406
311572,13411016409
311572,13411016410
311572,13668000201
311572,13668000205
311572,13668000212
311572,13668000230
311572,13668000260
311572,13668000290
311572,20091053301
311572,20091053305
311572,20091053310
311572,23490089800
311572,23490089803
311572,23490089806
311572,23490089809
311572,23490683901
311572,23490683902
311572,23490683903
311572,23490683904
311572,24236023602
311572,24236030402
311572,24236056802
311572,26053022001
311572,49856019100
311572,49856019101
311572,49856019104
311572,49884073701
311572,49884073705
311572,49884074001
311572,49884074005
311572,49999049530
311572,49999049560
311572,51079097301
311572,51079097320
311572,51129206201
311572,51129246001
311572,51129261001
311572,51129359401
311572,51129359402
311572,51129394301
311572,51129394302
311572,51655029124
311572,51655029125
311572,51655029152
311572,51655029153
311572,52934022000
311572,52959089601
311572,52959089660
311572,53489046801
311572,53489046803
311572,53489046805
311572,53489046810
311572,53489046888
311572,54569474000
311572,54569474001
311572,54569535300
311572,54569535303
311572,54868354600
311572,54868354601
311572,55045290500
311572,55045290503
311572,55045290506
311572,55045290508
311572,55111043001
311572,55111043005
311572,55111043030
311572,55111043060
311572,55111043078
311572,55160014401
311572,55289093460
311572,55289093498
311572,55370075707
311572,55370075709
311572,55567014500
311572,55567014518
311572,55567014525
311572,55887061430
311572,55887061490
311572,57315004801
311572,57315004803
311572,57315004804
311572,57315004805
311572,57664043551
311572,57664043553
311572,57664043558
311572,57664043559
311572,57664043593
311572,57664043595
311572,57664085093
311572,57866905501
311572,57866905502
311572,57866905503
311572,57866905504
311572,57866905505
311572,57866905801
311572,57866905802
311572,58016045700
311572,58016045710
311572,58016045730
311572,58016045760
311572,58016053660
311572,58016053690
311572,58864078930
311572,58864078960
311572,60429072418
311572,60429072460
311572,60505019100
311572,60505019101
311572,60505019104
311572,60505019108
311572,61073003101
311572,61073003105
311572,61073003110
311572,61392068625
311572,61392068630
311572,61392068660
311572,61392068690
311572,61529010202
311572,61529010203
311572,62037067501
311572,62037067505
311572,62037067510
311572,62147500100
311572,62318019100
311572,62318019101
311572,62584033201
311572,63629139501
311572,63629139502
311572,63629139503
311572,63629139601
311572,63629139602
311572,63739030010
311572,63874063501
311572,63874063510
311572,63874063520
311572,63874063528
311572,63874063530
311572,63874063560
311572,63874063590
311572,64679052901
311572,64679052902
311572,64679052903
311572,64679052904
311572,64679052905
311572,64725020903
311572,65243004706
311572,65243004709
311572,65243004718
311572,65243023906
311572,65243023909
311572,65243023912
311572,65243023918
311572,65243023927
311572,65841002901
311572,65841002905
311572,65841002910
311572,65862000901
311572,65862000905
311572,65862000926
311572,65862000950
311572,65862000960
311572,65862000990
311572,66105060110
311572,66105074423
311572,66267022830
311572,66267022845
311572,66336088330
311572,66336088360
311572,66689001201
311572,66689001230
311572,66689001260
311572,67090053301
311572,67090053305
311572,67090053310
311572,67228026803
311572,67228026806
311572,67228028103
311572,67228028106
311572,67544010753
311572,67544010760
311572,67544010792
311572,68115023220
311572,68115023230
311572,68115023240
311572,68115023245
311572,68115023260
311572,68382002901
311572,68382002905
311572,68382002910
311572,68788043503
311572,68788043506
311571,87092105
311571,87606313
311571,87606314
311571,87606391
311571,87606393
311571,93726701
311571,93726710
311571,172443510
311571,172443560
311571,172443570
311571,172443580
311571,185441601
311571,185441605
311571,228274011
311571,228274050
311571,339643011
311571,339643014
311571,378035201
311571,378035205
311571,480726701
311571,480726710
311571,615558331
311571,615558339
311571,781505501
311571,904579461
311571,12280032015
311571,12783006313
311571,12783006314
311571,12783006391
311571,12783006393
311571,23490745806
311571,26053022101
311571,49884092101
311571,49884092105
311571,49999082060
311571,51079062601
311571,51079062620
311571,51129329601
311571,51129329602
311571,53489058501
311571,53489058503
311571,53489058505
311571,53489058506
311571,53489058507
311571,53489058510
311571,54569525200
311571,54569525201
311571,54569554600
311571,54569554601
311571,54868456900
311571,54868555800
311571,54907086001
311571,54907086003
311571,54907086005
311571,55045328701
311571,55154585003
311571,55289038493
311571,55887041430
311571,55887041460
311571,55887041482
311571,55887041490
311571,55887041492
311571,57664014201
311571,57664014202
311571,58864085130
311571,59630057460
311571,59630057499
311571,60429072518
311571,61392041925
311571,61392041930
311571,61392041931
311571,61392041939
311571,62022057101
311571,62022057110
311571,62022057460
311571,62037057101
311571,62037057105
311571,62037057110
311571,62037057460
311571,62037057499
311571,62756014201
311571,62756014202
311571,63304086001
311571,63304086005
311571,63304086030
311571,63629288301
311571,65841002701
311571,65841002705
311571,66116030660
311571,66267010114
311571,66267010130
311571,66267010160
311571,66336027030
311571,66336029260
311571,67544042230
311571,67544042253
311571,67544042260
311571,67544042270
311571,67544042275
311571,67544042280
311571,67544042290
311571,67544042292
311571,67544042294
311571,67544042296
311571,67767011501
311571,68382002701
311571,68382002705
311571,68533001712
311571,68533001722
311571,68533001739
311570,87606005
311570,87606010
311570,87606090
311570,93104801
311570,93104805
311570,93104810
311570,172433110
311570,172433155
311570,172433160
311570,172433170
311570,172433180
311570,172433188
311570,179143601
311570,179143612
311570,179143630
311570,179143660
311570,179147501
311570,179147512
311570,179147530
311570,179147550
311570,179147560
311570,179152501
311570,179152530
311570,179152550
311570,179152560
311570,179152590
311570,185021301
311570,185021305
311570,185021310
311570,228265710
311570,228265711
311570,228265750
311570,228265796
311570,247143730
311570,247144330
311570,247144360
311570,247144390
311570,247195200
311570,247195203
311570,247195230
311570,247195260
311570,247195277
311570,247195290
311570,339602210
311570,339602221
311570,339602222
311570,339644211
311570,339644214
311570,339644221
311570,339644222
311570,378023401
311570,378023405
311570,378023410
311570,406202800
311570,406202801
311570,406202805
311570,406202810
311570,440773960
311570,440773992
311570,440773994
311570,480104801
311570,480104805
311570,480104810
311570,555038501
311570,555038502
311570,555038504
311570,591271301
311570,591271305
311570,591271310
311570,615458031
311570,615458039
311570,781505001
311570,781505005
311570,781505010
311570,781505061
311570,904560118
311570,904560152
311570,904560154
311570,904560161
311570,904560180
311570,904560189
311570,904560193
311570,904563461
311570,904584914
311570,904584918
311570,904584940
311570,904584952
311570,904584953
311570,904584954
311570,904584980
311570,904584989
311570,904584993
311570,11819010860
311570,12634075690
311570,12783006005
311570,12783006010
311570,12783006090
311570,13107000801
311570,13107000805
311570,13107000849
311570,13107000850
311570,13107000860
311570,13107000890
311570,13411016302
311570,13411016303
311570,13411016306
311570,13411016309
311570,13411016310
311570,13668000101
311570,13668000105
311570,13668000110
311570,13668000112
311570,13668000130
311570,13668000160
311570,13668000190
311570,13913000299
311570,20091053101
311570,20091053105
311570,20091053110
311570,21695047160
311570,23490089900
311570,23490089906
311570,23490683801
311570,23490683802
311570,23490683803
311570,23490683804
311570,24236008702
311570,24236015702
311570,24236017702
311570,24236031602
311570,24236034002
311570,33358023400
311570,43806004840
311570,49856019004
311570,49856026001
311570,49856026002
311570,49884073601
311570,49884073605
311570,49884073901
311570,49884073905
311570,49999010600
311570,49999010601
311570,49999010630
311570,49999010660
311570,49999010690
311570,51079097201
311570,51079097217
311570,51079097219
311570,51079097220
311570,51079097230
311570,51079097256
311570,51079097257
311570,51129212701
311570,51129231501
311570,51129262701
311570,51129268701
311570,51129306001
311570,51129306002
311570,51129348401
311570,51129348402
311570,51129363601
311570,51129363602
311570,51129364901
311570,51129364902
311570,51129375201
311570,51129375202
311570,51129384101
311570,51129384102
311570,51129403401
311570,51129403402
311570,51129413101
311570,51129413102
311570,51655004504
311570,51655004524
311570,51655004528
311570,51655004552
311570,51655004553
311570,52934021000
311570,52934025000
311570,52959020700
311570,52959020730
311570,52959020760
311570,53489046701
311570,53489046703
311570,53489046705
311570,53489046710
311570,53489046788
311570,54569420200
311570,54569420202
311570,54569420203
311570,54569536000
311570,54569536003
311570,54868354500
311570,54868354501
311570,54868456400
311570,54868456401
311570,54868456402
311570,55045290400
311570,55045290402
311570,55045290409
311570,55111042901
311570,55111042905
311570,55111042910
311570,55111042930
311570,55111042960
311570,55111042978
311570,55154205800
311570,55154375001
311570,55154548700
311570,55154548707
311570,55160014301
311570,55160014305
311570,55289021160
311570,55289061514
311570,55289061530
311570,55289061560
311570,55289061586
311570,55289061590
311570,55289061593
311570,55289061594
311570,55289061598
311570,55370075607
311570,55370075609
311570,55567014400
311570,55567014418
311570,55567014425
311570,55887062701
311570,55887062730
311570,55887062760
311570,55887062782
311570,55887062790
311570,55887062792
311570,57315004701
311570,57315004703
311570,57315004704
311570,57664039751
311570,57664039753
311570,57664039758
311570,57664039759
311570,57664039793
311570,57664039795
311570,57866905601
311570,57866905602
311570,57866905603
311570,57866905604
311570,57866905606
311570,57866905901
311570,57866905902
311570,58016021300
311570,58016021301
311570,58016021302
311570,58016021303
311570,58016021304
311570,58016021305
311570,58016021307
311570,58016021308
311570,58016021309
311570,58016021310
311570,58016021312
311570,58016021314
311570,58016021315
311570,58016021316
311570,58016021318
311570,58016021320
311570,58016021321
311570,58016021324
311570,58016021325
311570,58016021326
311570,58016021327
311570,58016021328
311570,58016021330
311570,58016021332
311570,58016021335
311570,58016021336
311570,58016021340
311570,58016021342
311570,58016021344
311570,58016021345
311570,58016021348
311570,58016021350
311570,58016021356
311570,58016021360
311570,58016021369
311570,58016021370
311570,58016021371
311570,58016021372
311570,58016021375
311570,58016021376
311570,58016021380
311570,58016021382
311570,58016021383
311570,58016021384
311570,58016021387
311570,58016021390
311570,58016021392
311570,58016021396
311570,58016021397
311570,58016021399
311570,58016077200
311570,58016077201
311570,58016077202
311570,58016077203
311570,58016077204
311570,58016077205
311570,58016077206
311570,58016077207
311570,58016077208
311570,58016077209
311570,58016077210
311570,58016077212
311570,58016077214
311570,58016077215
311570,58016077216
311570,58016077218
311570,58016077220
311570,58016077221
311570,58016077224
311570,58016077225
311570,58016077226
311570,58016077227
311570,58016077228
311570,58016077230
311570,58016077232
311570,58016077235
